"POINT_ID","NUTS0","NUTS1","NUTS2","TH_LAT","TH_LONG","SURVEY_DATE","OBS_TYPE","PI_EXTENSION","GPS_PROJ","GPS_PREC","GPS_LAT","GPS_EW","GPS_LONG","GPS_ALTITUDE","OBS_DIST","OBS_DIR","LC1","LC1_SPECIES","LC1_PCT","LC2","LC2_SPECIES","LC2_PCT","OBS_RADIUS","LU1","LU1_TYPE","LU1_PCT","LU2","LU2_TYPE","LU2_PCT","AREA_SIZE","TREES_HEIGHT_MATURITY","TREES_HEIGHT_SURVEY","FEATURE_WIDTH","LAND_MNGT","LC_LU_SPECIAL_REMARK","PROTECTED_AREA","WM","WM_SOURCE","WM_TYPE","WM_DELIVERY","SOIL_TAKEN","SOIL_PLOUGH","SOIL_CROP","SOIL_STONES","PHOTO_P","PHOTO_N","PHOTO_E","PHOTO_S","PHOTO_W","INSPIRE_PLCC1","INSPIRE_PLCC2","INSPIRE_PLCC3","INSPIRE_PLCC4","INSPIRE_PLCC5","INSPIRE_PLCC6","INSPIRE_PLCC7","INSPIRE_PLCC8","TRANSECT"
35303590,"UK","UKD","UKD1",54.803696183,-2.366486456,"24/06/15",1,"",1,16,54.804065,"W",2.366113,494,48,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;21;E20;62;01;23;21;E20;23;E20"
35303612,"UK","UKC","UKC2",54.998005462,-2.426406097,"27/05/15",1,"",1,18,54.997993,"W",2.426376,294,2,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20"
35823172,"UK","UKJ","UKJ2",51.175050834,-0.610109206,"09/07/15",1,"",1,17,51.175075,"W",0.610102,134,3,1,"C10","8",7,"8","8",8,2,"U370","8",7,"8","8",8,1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,100,0,0,0,0,0,0,"C10;A"
35823178,"UK","UKJ","UKJ2",51.228326334,-0.622500201,"08/07/15",1,"",1,15,51.228317,"W",0.622498,189,2,1,"C33","C332",7,"8","8",8,2,"U312","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,50,50,0,0,0,0,0,0,"C33;62;C10"
36103372,"UK","UKF","UKF3",52.987034492,-0.630427716,"12/06/15",1,"",1,16,52.986995,"W",0.630425,144,1,1,"B11","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11;01;13;31;E20;B11"
36103398,"UK","UKF","UKF3",53.217762005,-0.687780313,"21/04/15",1,"",1,20,53.217741,"W",0.687696,59,6,1,"B11","8",5,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11;24;B11"
36103404,"UK","UKF","UKF3",53.271001024,-0.701121967,"15/06/15",1,"",1,17,53.271,"W",0.701159,59,2,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;24;E20;23;E20;13;31;23;E20;23;31;13;01;24;01;62;01;24;13;E20"
36103408,"UK","UKF","UKF3",53.3064925,-0.71003877,"27/04/15",1,"",1,19,53.306503,"W",0.710063,60,2,1,"B16","8",1,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B16;01;62;01;23;E20;23;01;13;01;61;B13"
36103416,"UK","UKF","UKF3",53.377472568,-0.727926293,"27/04/15",1,"",1,12,53.377454,"W",0.7279,72,3,1,"C10","C105",5,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,100,0,0,0,0,0,0,"C10;61;C10"
36103422,"UK","UKF","UKF3",53.430705098,-0.741389318,"19/06/15",1,"",1,16,53.430705,"W",0.741382,48,1,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,2,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;14;31;E20;B22;E20;31;E20"
36103426,"UK","UKF","UKF3",53.466192253,-0.750387329,"24/04/15",1,"",1,11,53.466188,"W",0.750303,57,6,1,"C22","C222",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,75,25,0,0,0,0,0,0,"C22;61;C22"
36103434,"UK","UKE","UKE1",53.537163689,-0.768437978,"21/05/15",1,"",1,18,53.537189,"W",0.768448,48,1,1,"B11","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11;01;31;01;B11"
36103440,"UK","UKE","UKE1",53.590389755,-0.782023972,"22/05/15",3,"",1,14,53.580609,"W",0.785994,58,1120,1,"Bx2","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"PI;BX2;01;31;01;BX2;PI"
36103444,"UK","UKE","UKE1",53.625872605,-0.791104261,"22/05/15",2,"",1,21,53.625932,"W",0.787036,53,268,1,"B21","8",1,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B21"
36103452,"UK","UKE","UKE1",53.696835441,-0.809320189,"22/05/15",1,"",1,14,53.696783,"W",0.809331,47,2,1,"B13","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B13;01;31;01;B32;B13;61;B11"
36103476,"UK","UKE","UKE1",53.909701096,-0.864414673,"24/04/15",3,"",2,8888,88.888888,"8",88.888888,8888,8888,1,"Bx1","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"PI;BX1;C10;E20;PI"
36103488,"UK","UKE","UKE2",54.016121102,-0.892215908,"09/06/15",1,"",1,13,54.016164,"W",0.892227,78,5,1,"B11","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11;01;62;01;23;C10;E20"
36103494,"UK","UKE","UKE2",54.069327907,-0.906180681,"10/06/15",1,"",1,13,54.069565,"W",0.906204,71,26,1,"E30","8",7,"8","8",8,2,"U111","8",7,"8","8",8,1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E30;B21;E30;C10;32;E20;23;E30;24;E30"
36103498,"UK","UKE","UKE2",54.104797927,-0.915514421,"10/06/15",1,"",1,14,54.104797,"W",0.915507,116,0,1,"B21","8",3,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B21;13;C33;10"
36103506,"UK","UKE","UKE2",54.175735131,-0.934239493,"16/06/15",1,"",1,18,54.175919,"W",0.933676,79,42,1,"B13","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B13;13;01;62;01;24;13;01;B22"
36103534,"UK","UKE","UKE2",54.423985621,-1.000388001,"01/07/15",1,"",1,26,54.423845,"W",0.999368,247,68,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;C10;32;C10;23;61;E20;23;C33;32;24;C33;23;E20;21;23;01;61;23;E20;21;E10"
35823160,"UK","UKJ","UKJ2",51.068492474,-0.585433371,"17/07/15",1,"",1,19,51.06851,"W",0.58545,103,2,1,"C10","C104",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,100,0,0,0,0,0,0,"C10"
35563314,"UK","UKG","UKG1",52.399713492,-1.29154602,"15/05/15",3,"",1,14,52.394387,"W",1.288246,159,632,1,"Bx1","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,8,1,1,1,1,0,0,0,0,0,0,0,0,"PI;Bx1;01;13;E20;PI"
35563318,"UK","UKG","UKG1",52.435160093,-1.300685242,"15/05/15",1,"",1,13,52.435091,"W",1.299981,161,50,1,"B11","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11;13;B11;D10;C10;32;24;C10;E20;B11"
35563336,"UK","UKF","UKF2",52.594655985,-1.342034957,"02/09/15",3,"",1,10,52.599794,"W",1.343241,159,572,1,"Bx1","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,2,8,8,8,8,1,1,1,1,0,0,0,0,0,0,0,0,"PI;BX1;C10;E20;F40;61;F40;61;F40;61;PI"
35563342,"UK","UKF","UKF2",52.647816266,-1.355899901,"25/08/15",1,"",1,14,52.647808,"W",1.355885,184,1,1,"F40","8",7,"8","8",8,2,"U111","8",7,"8","8",8,1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,100,0,"F40;A;E20;23;13;23;E20;23;13;E20;24;E20"
35563344,"UK","UKF","UKF2",52.665535803,-1.360530684,"25/08/15",1,"",1,18,52.665056,"W",1.360949,187,57,1,"B16","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,2,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B16;24;B16;C10;E20;23;E10"
35563362,"UK","UKF","UKF1",52.824999127,-1.40241452,"01/09/15",2,"",1,18,52.822934,"W",1.401812,100,233,1,"F40","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,2,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,100,0,"F40;01;14;PI;E20;PI"
35563368,"UK","UKF","UKF1",52.87814857,-1.416459028,"22/07/15",2,"",1,16,52.876543,"W",1.415601,99,182,1,"B13","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B13;01;13;01;B13;10;B13"
35563372,"UK","UKF","UKF1",52.913580145,-1.425845306,"15/07/15",1,"",1,11,52.913566,"W",1.425825,93,4,1,"A11","8",7,"8","8",8,1,"U341","8",7,"8","8",8,1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"A;PI;A;PI"
35563386,"UK","UKF","UKF1",53.037581929,-1.458844742,"16/07/15",1,"",1,14,53.037769,"W",1.459564,181,52,1,"B32","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B32;01;24;13;PI;BX1;PI"
35563398,"UK","UKF","UKF1",53.143858378,-1.487313859,"02/07/15",1,"",1,14,53.143128,"W",1.486912,354,90,1,"B13","8",7,"8","8",8,1,"U111","8",7,"8","8",8,2,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B13;23;21;PI;BX1;21;C33;PI"
35563404,"UK","UKF","UKF1",53.196992871,-1.501612559,"02/07/15",1,"",1,17,53.196994,"W",1.501595,362,1,1,"D10","8",7,"8","8",8,2,"U420","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,5,95,0,0,0,0,0,"D10;G11;61;G11;D10;C10;E20"
35563416,"UK","UKF","UKF1",53.303254399,-1.530339169,"29/06/15",1,"",1,23,53.303298,"W",1.530395,244,6,1,"E10","8",7,"8","8",8,2,"U111","8",7,"8","8",8,2,2,2,1,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,5,10,85,0,0,0,0,"E10;E20;13;01;62;01;13;B11;10"
35563422,"UK","UKE","UKE3",53.356381437,-1.544767452,"26/05/15",1,"",1,12,53.356375,"W",1.544775,278,1,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,1,2,1,1,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;61;21;23;C10;E20;10;E20"
35563426,"UK","UKE","UKE3",53.391798084,-1.554410502,"26/05/15",1,"",1,14,53.391801,"W",1.554426,321,1,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;24;E20;21;E20;21;A;PI;A;PI"
35563444,"UK","UKE","UKE3",53.551159354,-1.59804537,"12/05/15",1,"",1,14,53.551175,"W",1.598072,208,3,1,"A11","8",7,"8","8",8,1,"U370","8",7,"8","8",8,1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"A;C10;21;E20;21;11;E20"
35563458,"UK","UKE","UKE4",53.67509159,-1.6322588,"30/04/15",1,"",1,25,53.675089,"W",1.632272,93,1,1,"A21","8",7,"8","8",8,1,"U370","8",7,"8","8",8,1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"A"
35563462,"UK","UKE","UKE4",53.710498324,-1.642078682,"30/04/15",1,"",1,19,53.710471,"W",1.642039,168,4,1,"A21","8",7,"8","8",8,1,"U370","8",7,"8","8",8,4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"A"
35563494,"UK","UKE","UKE2",53.993712624,-1.721360351,"29/05/15",1,"",1,20,53.993718,"W",1.721343,276,1,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;23;21;E20;21;E20"
35563308,"UK","UKG","UKG1",52.346541494,-1.277870785,"18/05/15",1,"",1,12,52.346491,"W",1.277883,174,1,1,"A22","8",7,"8","8",8,1,"U312","8",7,"8","8",8,1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"62;13;C33;E20;C33;E20"
35923218,"UK","UKJ","UKJ1",51.596495998,-0.563021812,"21/04/15",1,"",1,17,51.596461,"W",0.56306,137,5,1,"A22","8",7,"8","8",8,1,"U312","8",7,"8","8",8,4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"62;A"
35923224,"UK","UKJ","UKJ1",51.649770435,-0.575526256,"27/04/15",1,"",1,20,51.649746,"W",0.575578,150,4,1,"E20","8",7,"8","8",8,2,"U362","8",7,"8","8",8,3,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;E10;E20;C10;E20;E10;E20;C10"
35923236,"UK","UKH","UKH2",51.756312215,-0.600644113,"08/05/15",1,"",1,19,51.756299,"W",0.600691,223,3,1,"B11","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11"
35923242,"UK","UKH","UKH2",51.809579566,-0.61325783,"08/05/15",1,"",1,16,51.809561,"W",0.613327,210,6,1,"E20","8",7,"8","8",8,2,"U362","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20"
35923272,"UK","UKJ","UKJ1",52.075881081,-0.67688043,"16/06/15",1,"",1,16,52.075896,"W",0.676885,132,2,1,"B11","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,2,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11;61;13;01;B13;B11"
35923282,"UK","UKJ","UKJ1",52.164635253,-0.698295362,"17/06/15",1,"",1,18,52.164576,"W",0.698299,100,6,1,"B11","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11"
35923290,"UK","UKF","UKF2",52.23563393,-0.715502811,"12/08/15",3,"",1,13,52.235415,"W",0.714836,117,50,1,"E10","8",7,"8","8",8,2,"U370","8",7,"8","8",8,1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,0,5,0,95,0,0,0,0,"PI;E10;PI;A"
35923300,"UK","UKF","UKF2",52.324376462,-0.737107122,"05/10/15",1,"",1,13,52.324392,"W",0.737112,156,1,1,"F40","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,2,1,4,5,8,8,8,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,100,0,"F40"
35923344,"UK","UKF","UKF2",52.714767247,-0.833438546,"28/07/15",1,"",1,12,52.714792,"W",0.833429,200,1,1,"B11","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11;24;B11;01;A;10;E20"
35923350,"UK","UKF","UKF2",52.767992756,-0.846737605,"28/07/15",1,"",1,11,52.768005,"W",0.846696,150,3,1,"B11","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,2,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11"
35923372,"UK","UKF","UKF1",52.963133351,-0.895841179,"26/06/15",1,"",1,18,52.963107,"W",0.895853,67,1,1,"B11","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11;01;13;31;01;B11;01;13;23;C10"
35923380,"UK","UKF","UKF1",53.034085947,-0.913830775,"26/06/15",1,"",1,15,53.033973,"W",0.91363,63,19,1,"G21","8",7,"8","8",8,1,"U420","8",7,"8","8",8,4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"G21;E20;61;E20;31;E20;23;C10"
35923210,"UK","UKJ","UKJ1",51.525459728,-0.546405385,"27/04/15",1,"",1,18,51.525464,"W",0.546405,95,1,1,"C10","8",5,"8","8",8,2,"U370","8",7,"8","8",8,1,8,8,8,2,7,1,8,8,8,8,4,8,8,8,1,1,1,1,1,0,50,0,50,0,0,0,0,"C10;62;C10;61;E10;A"
35303626,"UK","UKC","UKC2",55.121638188,-2.464897477,"16/06/15",3,"",1,14,55.139949,"W",2.393603,238,4970,1,"C21","C21E",7,"8","8",8,1,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,100,0,0,0,0,0,0,0,"PI;C21;E20;C21;E10;PI"
35303630,"UK","UKC","UKC2",55.156959159,-2.475947064,"16/06/15",3,"",1,21,55.165755,"W",2.482046,301,1048,1,"C21","C21E",7,"8","8",8,1,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,100,0,0,0,0,0,0,0,"PI;C21;E30;C21;PI"
35303636,"UK","UKC","UKC2",55.209938391,-2.492565084,"12/06/15",3,"",1,17,55.216644,"W",2.556653,268,4135,1,"C21","C21E",7,"8","8",8,1,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,100,0,0,0,0,0,0,0,"PI;C21;E20;62;E20;C21;PI"
35303680,"UK","UKM","UKM9",55.598371021,-2.616052797,"04/06/15",2,"",1,13,55.597874,"W",2.613092,189,195,1,"G11","8",7,"8","8",8,1,"U361","8",7,"8","8",8,4,8,8,8,8,7,1,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"G11;H11"
35583304,"UK","UKG","UKG1",52.313862321,-1.23974879,"18/05/15",1,"",1,14,52.313914,"W",1.239742,140,2,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;31;23;01;23;E20"
35583316,"UK","UKG","UKG1",52.420214791,-1.267018344,"15/05/15",1,"",1,12,52.42019,"W",1.267015,151,1,2,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,2,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,5,95,0,0,0,0,"01;C10;E20;14;01;F40;24;F40;01;61;01;13;01;B11"
35583322,"UK","UKF","UKF2",52.473387271,-1.280713485,"02/09/15",1,"",1,14,52.473397,"W",1.280701,173,1,1,"B41","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,2,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B41;01;13;01;62;01;10;23;E20;B11"
35583330,"UK","UKF","UKF2",52.544280022,-1.299036657,"02/09/15",1,"",1,12,52.544316,"W",1.298984,142,4,1,"B11","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,2,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11;01;13;E20;13;E20;13;01;B11;01;13;01;E20;13;PI;E20;PI"
35583334,"UK","UKF","UKF2",52.579724732,-1.308225352,"02/09/15",1,"",1,18,52.579715,"W",1.308196,162,3,1,"A21","8",7,"8","8",8,1,"U370","8",7,"8","8",8,1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"A;E20;C10;A"
35583352,"UK","UKF","UKF2",52.739212212,-1.349799706,"26/08/15",1,"",1,66,52.739083,"W",1.350025,203,20,1,"A11","8",7,"8","8",8,1,"U370","8",7,"8","8",8,1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"A;E20;C10"
35583358,"UK","UKF","UKF2",52.792369723,-1.36374027,"01/09/15",3,"",1,20,52.792432,"W",1.360471,140,220,1,"C10","C105",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,0,100,0,0,0,0,0,0,"PI;C10;PI;C10"
35583366,"UK","UKF","UKF1",52.863242537,-1.382392302,"22/07/15",1,"",1,17,52.863223,"W",1.382363,88,3,2,"A21","8",7,"8","8",8,1,"U370","8",7,"8","8",8,1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"A;B21"
35583376,"UK","UKF","UKF1",52.951827342,-1.40581178,"15/07/15",1,"",1,17,52.951873,"W",1.405215,171,41,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;13;A;13;PI;E20;13;E20;PI"
35583388,"UK","UKF","UKF1",53.05812001,-1.434069425,"16/07/15",1,"",1,17,53.058079,"W",1.434271,129,14,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;23;13;32;H11;31;PI;13;E20;13;E20;PI"
35583406,"UK","UKF","UKF1",53.217540429,-1.476774484,"25/06/15",3,"",1,19,53.216761,"W",1.470509,199,426,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,8,1,1,1,1,0,0,0,100,0,0,0,0,"PI;E20;23;E20;C10;23;E20;PI"
35583420,"UK","UKE","UKE3",53.341518697,-1.510256644,"15/05/15",1,"",1,28,53.341539,"W",1.510264,188,2,1,"C10","C105",7,"8","8",8,2,"U420","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,100,0,0,0,0,0,0,"C10;32;A;PI;A;PI"
35583424,"UK","UKE","UKE3",53.376938588,-1.519866277,"15/05/15",3,"",1,13,53.375356,"W",1.522509,266,248,1,"C10","8",7,"8","8",8,2,"U350","8",7,"8","8",8,1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,0,100,0,0,0,0,0,0,"PI;C10;A;C10;E20;PI"
35583430,"UK","UKE","UKE3",53.430066368,-1.534317022,"14/05/15",1,"",1,14,53.430251,"W",1.534326,171,20,1,"C10","8",7,"8","8",8,2,"U370","8",7,"8","8",8,1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,100,0,0,0,0,0,0,"C10;PI;A;PI"
35583442,"UK","UKE","UKE3",53.536314525,-1.563349866,"27/05/15",3,"",1,18,53.536288,"W",1.563057,213,50,1,"A21","8",7,"8","8",8,1,"U370","8",7,"8","8",8,1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,0,0,0,0,0,0,0,0,"PI;A;PI"
35583448,"UK","UKE","UKE3",53.589434904,-1.577932348,"12/05/15",1,"",1,13,53.589573,"W",1.576452,218,98,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;F40;E30;23;14;PI;E20;PI"
36103552,"UK","UKC","UKC1",54.583550864,-1.043420515,"09/07/15",2,"",1,18,54.582583,"W",1.040221,92,235,1,"B11","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,2,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11;23;13;A"
36103890,"UK","UKM","UKM5",57.576313759,-1.933129036,"22/07/15",1,"",1,15,57.576296,"W",1.933131,103,0,1,"E30","8",5,"8","8",8,2,"U410","8",7,"8","8",8,3,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E30;A;E30;61;23;E20;23;E20"
36123132,"UK","UKJ","UKJ2",50.857750303,-0.106054883,"29/06/15",1,"",1,17,50.857744,"W",0.10607,99,1,1,"E10","8",7,"8","8",8,2,"U361","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,5,10,85,0,0,0,0,"E10;61;E10;A;C10"
36123160,"UK","UKJ","UKJ2",51.10665933,-0.160876017,"25/06/15",3,"",1,12,51.10665,"W",0.160344,121,37,1,"A22","8",7,"8","8",8,1,"U311","8",7,"8","8",8,4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,2,1,1,1,1,0,0,0,0,0,0,0,0,"PI;A;PI;A"
